id,id_kabupaten_kota,kecamatan,deleted
2531,172,TAMBUN SELATAN,F
2532,172,CABANGBUNGIN,F
2533,164,KROYA,F
2534,167,SARIWANGI,F
2535,172,MUARA GEMBONG,F
2536,168,TAMBAKSARI,F
2537,160,KEDAWUNG,F
2538,160,KARANGSEMBUNG,F
2539,172,KARANGBAHAGIA,F
2540,159,TELUKJAMBE BARAT,F
2541,176,PURWAHARJA,F
2542,160,SURANENGGALA,F
2543,160,WERU,F
2544,160,SEDONG,F
2545,162,SUKABUMI,F
2546,175,LELES,F
2547,160,KEJAKSAN,F
2548,160,LEMAHWUNGKUK,F
2549,159,KUTAWALUYA,F
2550,159,CIAMPEL,F
2551,167,MANGUNREJA,F
2552,161,MARGAHAYU,F
2553,173,SUKAWENING,F
2554,173,TALEGONG,F
2555,167,TAMANSARI,F
2556,167,SUKARAME,F
2557,172,TARUMAJAYA,F
2558,163,SURIAN,F
2559,173,PEUNDEUY,F
2560,171,TAMANSARI,F
2561,159,TELUKJAMBE TIMUR,F
2562,167,PURBARATU,F
2563,159,PAKISJAYA,F
2564,172,TAMBELANG,F
2565,172,SUKAWANGI,F
2566,172,SUKAKARYA,F
2567,179,KERTANEGARA,F
2568,180,KEBUMEN,F
2569,180,ADIMULYO,F
2570,181,MUNTILAN,F
2571,182,WANAREJA,F
2572,183,REBAN,F
2573,183,SUBAH,F
2574,182,ADIPALA,F
2575,184,RAKIT,F
2576,181,KALIANGKRIK,F
2577,185,TUNJUNGAN,F
2578,186,BUMIAYU,F
2579,187,KEBASEN,F
2580,187,JATILAWANG,F
2581,180,PEJAGOAN,F
2582,180,BUAYAN,F
2583,188,SELOMERTO,F
2584,189,ADIWERNA,F
2585,190,GRABAG,F
2586,191,JUWANA,F
2587,187,AJIBARANG,F
2588,182,BINANGUN,F
2589,191,DUKUHSETI,F
2590,187,KEMRANJEN,F
2591,192,WERU,F
2592,193,KEBAKKRAMAT,F
2593,184,KARANGKOBAR,F
2594,180,AMBAL,F
2595,180,BULUSPESANTREN,F
2596,181,MUNGKID,F
2597,194,KEDUNGWUNI,F
2598,195,COMAL,F
2599,195,ULUJAMI,F
2600,183,LIMPUNG,F
2601,195,AMPELGADING,F
2602,184,BANJARNEGARA,F
2603,180,PETANAHAN,F
2604,196,ANDONG,F
2605,190,BUTUH,F
2606,185,BLORA KOTA,F
2607,188,MOJOTENGAH,F
2608,197,GODONG,F
2609,193,JENAWI,F
2610,191,TAMBAKROMO,F
2611,194,WONOKERTO,F
2612,187,PURWOKERTO TIMUR,F
2613,179,KALIGONDANG,F
2614,189,JATINEGARA,F
2615,180,AYAH,F
2616,184,PAGENTAN,F
2617,180,PURING,F
2618,191,JAKEN,F
2619,195,TAMAN,F
2620,191,TRANGKIL,F
2621,197,GEYER,F
2622,198,BAWEN,F
2623,184,KALIBENING,F
2624,190,NGOMBOL,F
2625,182,KROYA,F
2626,199,KEBONAGUNG,F
2627,200,KALIORI,F
2628,201,KARANGDOWO,F
2629,196,SAMBI,F
2630,180,KUTOWINANGUN,F
2631,200,LASEM,F
2632,195,BODEH,F
2633,179,KALIMANAH,F
2634,187,KARANGLEWAS,F
2635,182,KARANGPUCUNG,F
2636,182,KAWUNGANTEN,F
2637,189,KRAMAT,F
2638,186,LOSARI,F
2639,200,SARANG,F
2640,194,BOJONG,F
2641,191,GABUS,F
2642,199,WEDUNG,F
2643,185,BANJAREJO,F
2644,185,JEPON,F
2645,202,BAE,F
2646,195,BELIK,F
2647,184,PUNGGELAN,F
2648,196,KLEGO,F
2649,191,MARGOREJO,F
2650,203,KRANGGAN,F
2651,198,SUSUKAN,F
2652,190,BAGELEN,F
2653,191,GEMBONG,F
2654,197,KRADENAN,F
2655,204,MIRI,F
2656,180,PREMBUN,F
2657,203,PARAKAN,F
2658,203,SELOPAMPANG,F
2659,190,BANYUURIP,F
2660,185,KEDUNGTUBAN,F
2661,179,BUKATEJA,F
2662,185,KUNDURAN,F
2663,184,BATUR,F
2664,193,JUMAPOLO,F
2665,205,KALINYAMATAN,F
2666,183,KANDEMAN,F
2667,192,POLOKARTO,F
2668,206,PURWANTORO,F
2669,202,KALIWUNGU,F
2670,199,GUNTUR,F
2671,192,BAKI,F
2672,196,CEPOGO,F
2673,179,KEMANGKON,F
2674,201,JOGONALAN,F
2675,199,MIJEN,F
2676,201,CAWAS,F
2677,189,PANGKAH,F
2678,189,BALAPULANG,F
2679,189,LEBAKSIU,F
2680,191,SUKOLILO,F
2681,181,GRABAG,F
2682,190,PURWOREJO,F
2683,203,KANDANGAN,F
2684,206,EROMOKO,F
2685,204,SUKODONO,F
2686,206,BATURETNO,F
2687,206,JATIPURNO,F
2688,179,KARANGMONCOL,F
2689,201,KEMALANG,F
2690,199,DEMPET,F
2691,203,TLOGOMULYO,F
2692,203,BANSARI,F
2693,181,WINDUSARI,F
2694,180,PADURESO,F
2695,207,KENDAL,F
2696,205,KEMBANG,F
2697,200,KRAGAN,F
2698,180,BONOROWO,F
2699,185,CEPU,F
2700,184,WANAYASA,F
2701,208,PASAR KLIWON,F
2702,200,PAMOTAN,F
2703,198,NGALIYAN,F
2704,181,KAJORAN,F
2705,183,BANYUPUTIH,F
2706,196,BOYOLALI,F
2707,201,DELANGGU,F
2708,203,GEMAWANG,F
2709,192,GROGOL,F
2710,204,KALIJAMBE,F
2711,206,PRACIMANTORO,F
2712,204,SAMBUNG MACAN,F
2713,203,TEMBARAK,F
2714,198,BANCAK,F
2715,191,GUNUNGWUNGKAL,F
2716,200,SALE,F
2717,179,PURBALINGGA,F
2718,187,PURWOKERTO UTARA,F
2719,183,BANDAR,F
2720,193,TAWANGMANGU,F
2721,198,SEMARANG UTARA,F
2722,198,UNGARAN BARAT,F
2723,189,DUKUHTURI,F
2724,205,JEPARA,F
2725,194,PEKALONGAN UTARA,F
2726,198,BRINGIN,F
2727,184,BAWANG,F
2728,179,KEJOBONG,F
2729,184,SIGALUH,F
2730,181,BANDONGAN,F
2731,190,BAYAN,F
2732,190,KUTOARJO,F
2733,205,MAYONG,F
2734,204,NGRAMPAL,F
2735,183,PECALUNGAN,F
2736,189,TEGAL SELATAN,F
2737,196,WONOSEGORO,F
2738,198,BANDUNGAN,F
2739,201,JATINOM,F
2740,203,KEDU,F
2741,205,DONOROJO,F
2742,197,TOROH,F
2743,199,KARANGANYAR,F
2744,199,MRANGGEN,F
2745,181,NGABLAK,F
2746,185,NGAWEN,F
2747,186,BANJARHARJO,F
2748,197,NGARINGAN,F
2749,196,BANYUDONO,F
2750,186,BANTARKAWUNG,F
2751,198,GENUK,F
2752,185,JATI,F
2753,196,KARANGGEDE,F
2754,199,DEMAK,F
2755,185,JIKEN,F
2756,196,TERAS,F
2757,191,WEDARIJAKSA,F
2758,205,BANGSRI,F
2759,186,BULAKAMBA,F
2760,193,KARANGPANDAN,F
2761,198,SEMARANG TENGAH,F
2762,182,KEDUNGREJA,F
2763,207,PATEBON,F
2764,207,PAGERRUYUNG,F
2765,180,KARANGSAMBUNG,F
2766,189,WARUREJO,F
2767,188,KERTEK,F
2768,179,BOJONGSARI,F
2769,186,SALEM,F
2770,186,BREBES,F
2771,187,PEKUNCEN,F
2772,195,RANDUDONGKAL,F
2773,187,SOKARAJA,F
2774,180,KUWARASAN,F
2775,182,NUSAWUNGU,F
2776,207,BOJA,F
2777,197,GABUS,F
2778,194,KARANGANYAR,F
2779,181,SALAMAN,F
2780,179,KARANGANYAR,F
2781,184,BANJARMANGU,F
2782,195,PEMALANG,F
2783,181,MERTOYUDAN,F
2784,187,SUMPIUH,F
2785,187,RAWALO,F
2786,187,SUMBANG,F
2787,195,BANTARBOLANG,F
2788,203,BEJEN,F
2789,179,BOBOTSARI,F
2790,199,GAJAH,F
2791,180,GOMBONG,F
2792,203,NGADIREJO,F
2793,190,PURWODADI,F
2794,199,SAYUNG,F
2795,194,TALUN,F
2796,184,MANDIRAJA,F
2797,183,WARUNGASEM,F
2798,192,SUKOHARJO,F
2799,203,BULU,F
2800,194,LEBAKBARANG,F
2801,179,REMBANG,F
2802,182,CIMANGGU,F
2803,182,BANTARSARI,F
2804,187,PURWOKERTO BARAT,F
2805,184,MADUKARA,F
2806,187,KEMBARAN,F
2807,183,TERSONO,F
2808,187,WANGON,F
2809,203,CANDIROTO,F
2810,205,BATEALIT,F
2811,206,TIRTOMOYO,F
2812,181,SRUMBUNG,F
2813,201,KARANGNONGKO,F
2814,196,AMPEL,F
2815,208,BANJARSARI,F
2816,190,LOANO,F
2817,198,BANYUBIRU,F
2818,181,DUKUN,F
2819,188,WATUMALANG,F
2820,198,BANYUMANIK,F
2821,195,MOGA,F
2822,188,SAPURAN,F
2823,207,SINGOROJO,F
2824,194,PEKALONGAN SELATAN,F
2825,201,BAYAT,F
2826,181,SAWANGAN,F
2827,181,TEGALREJO,F
2828,181,PAKIS,F
2829,200,GUNEM,F
2830,204,JENAR,F
2831,207,NGAMPEL,F
2832,200,PANCUR,F
2833,203,TEMANGGUNG,F
2834,198,AMBARAWA,F
2835,192,NGUTER,F
2836,203,JUMO,F
2837,201,KLATEN UTARA,F
2838,201,KLATEN TENGAH,F
2839,202,KUDUS KOTA,F
2840,186,KETANGGUNGAN,F
2841,194,PEKALONGAN TIMUR,F
2842,201,MANISRENGGO,F
2843,198,TENGARAN,F
2844,198,SEMARANG SELATAN,F
2845,187,KEDUNG BANTENG,F
2846,201,KEBONARUM,F
2847,205,NALUMSARI,F
2848,181,CANDIMULYO,F
2849,199,KARANG TENGAH,F
2850,187,CILONGOK,F
2851,189,BUMIJAWA,F
2852,189,BOJONG,F
2853,198,GETASAN,F
2854,197,GUBUG,F
2855,193,COLOMADU,F
2856,201,GANTIWARNO,F
2857,181,SALAM,F
2858,191,BATANGAN,F
2859,203,KLEDUNG,F
2860,195,PULOSARI,F
2861,186,SIRAMPOG,F
2862,206,BATUWARNO,F
2863,183,BAWANG,F
2864,183,BLADO,F
2865,181,TEMPURAN,F
2866,196,KEMUSU,F
2867,206,GIRITONTRO,F
2868,179,PENGADEGAN,F
2869,194,PANINGGARAN,F
2870,185,TODANAN,F
2871,190,KEMIRI,F
2872,198,JAMBU,F
2873,185,JAPAH,F
2874,198,PABELAN,F
2875,193,KARANGANYAR,F
2876,198,SURUH,F
2877,206,NGUNTORONADI,F
2878,184,PANDANARUM,F
2879,201,PEDAN,F
2880,184,PEJAWARAN,F
2881,183,TULIS,F
2882,201,TULUNG,F
2883,198,UNGARAN TIMUR,F
2884,180,SEMPOR,F
2885,191,KAYEN,F
2886,192,MOJOLABAN,F
2887,201,KARANGANOM,F
2888,185,RANDUBLATUNG,F
2889,198,GAJAH MUNGKUR,F
2890,194,PEKALONGAN BARAT,F
2891,196,NOGOSARI,F
2892,200,SLUKE,F
2893,180,KLIRONG,F
2894,191,TAYU,F
2895,192,BENDOSARI,F
2896,190,GEBANG,F
2897,207,PLANTUNGAN,F
2898,196,SAWIT,F
2899,188,KALIWIRO,F
2900,204,KEDAWUNG,F
2901,196,SIMO,F
2902,203,TRETEP,F
2903,190,BENER,F
2904,188,KEPIL,F
2905,182,MAJENANG,F
2906,194,WIRADESA,F
2907,201,WONOSARI,F
2908,189,TALANG,F
2909,204,SIDOHARJO,F
2910,198,BERGAS,F
2911,193,NGARGOYOSO,F
2912,187,PURWOKERTO SELATAN,F
2913,206,MANYARAN,F
2914,201,TRUCUK,F
2915,184,SUSUKAN,F
2916,202,UNDAAN,F
2917,193,JATIYOSO,F
2918,188,LEKSONO,F
2919,202,GEBOG,F
2920,187,LUMBIR,F
2921,188,WADASLINTANG,F
2922,199,BONANG,F
2923,181,BOROBUDUR,F
2924,187,BANYUMAS,F
2925,180,KARANGGAYAM,F
2926,179,MREBET,F
2927,182,DAYEUHLUHUR,F
2928,201,WEDI,F
2929,185,SAMBONG,F
2930,194,SIWALAN,F
2931,204,GESI,F
2932,191,PATI,F
2933,180,PONCOWARNO,F
2934,191,CLUWAK,F
2935,190,PITURUH,F
2936,194,BUARAN,F
2937,181,NGLUWAR,F
2938,194,DORO,F
2939,190,BRUNO,F
2940,192,GATAK,F
2941,204,SAMBIREJO,F
2942,191,WINONG,F
2943,207,BRANGSONG,F
2944,193,JUMANTONO,F
2945,209,SIDOREJO,F
2946,189,DUKUHWARU,F
2947,194,KANDANGSERANG,F
2948,195,WATUKUMPUL,F
2949,191,PUCAKWANGI,F
2950,200,SULANG,F
2951,185,BOGOREJO,F
2952,200,SEDAN,F
2953,200,SUMBER,F
2954,179,PADAMARA,F
2955,186,JATIBARANG,F
2956,198,SEMARANG BARAT,F
2957,189,SURODADI,F
2958,180,ALIAN / ALIYAN,F
2959,197,PENAWANGAN,F
2960,201,JUWIRING,F
2961,188,WONOSOBO,F
2962,204,TANON,F
2963,201,POLANHARJO,F
2964,206,JATIROTO,F
2965,193,KERJO,F
2966,207,CEPIRING,F
2967,199,WONOSALAM,F
2968,188,KALIKAJAR,F
2969,197,TANGGUNGHARJO,F
2970,196,MOJOSONGO,F
2971,201,PRAMBANAN,F
2972,199,KARANGAWEN,F
2973,204,GEMOLONG,F
2974,182,SAMPANG,F
2975,205,WELAHAN,F
2976,183,WONOTUNGGAL,F
2977,182,JERUKLEGI,F
2978,189,TARUB,F
2979,194,KAJEN,F
2980,207,SUKOREJO,F
2981,194,KESESI,F
2982,193,JATEN,F
2983,206,GIRIMARTO,F
2984,198,MIJEN,F
2985,198,SEMARANG TIMUR,F
2986,205,KEDUNG,F
2987,206,KISMANTORO,F
2988,194,SRAGI,F
2989,207,ROWOSARI,F
2990,200,BULU,F
2991,192,BULU,F
2992,195,PETARUKAN,F
2993,206,BULUKERTO,F
2994,191,MARGOYOSO,F
2995,202,JEKULO,F
2996,205,PAKIS AJI,F
2997,182,KESUGIHAN,F
2998,182,PATIMUAN,F
2999,206,GIRIWOYO,F
3000,193,GONDANGREJO,F
3001,198,TEMBALANG,F
3002,182,GANDRUNGMANGU,F
3003,206,SLOGOHIMO,F
3004,206,WONOGIRI,F
3005,198,SUMOWONO,F
3006,208,LAWEYAN,F
3007,180,ROWOKELE,F
3008,204,GONDANG,F
3009,207,WELERI,F
3010,205,KELING,F
3011,191,JAKENAN,F
3012,187,TAMBAK,F
3013,193,MOJOGEDANG,F
3014,188,KEJAJAR,F
3015,193,TASIKMADU,F
3016,191,TLOGOWUNGU,F
3017,189,MARGADANA,F
3018,181,MAGELANG TENGAH,F
3019,201,NGAWEN,F
3020,198,CANDISARI,F
3021,180,KARANGANYAR,F
3022,179,KUTASARI,F
3023,198,PRINGAPUS,F
3024,198,TUNTANG,F
3025,181,SECANG,F
3026,197,PURWODADI,F
3027,204,PLUPUH,F
3028,180,SADANG,F
3029,197,TEGOWANU,F
3030,207,RINGINARUM,F
3031,182,CIPARI,F
3032,209,ARGOMULYO,F
3033,197,KARANGRAYUNG,F
3034,203,WONOBOYO,F
3035,186,SONGGOM,F
3036,202,DAWE,F
3037,201,CEPER,F
3038,198,GUNUNGPATI,F
3039,204,SUMBERLAWANG,F
3040,183,BATANG,F
3041,207,GEMUH,F
3042,196,JUWANGI,F
3043,186,KERSANA,F
3044,195,WARUNGPRING,F
3045,187,GUMELAR,F
3046,182,CILACAP SELATAN,F
3047,186,PAGUYANGAN,F
3048,196,MUSUK,F
3049,180,SRUWENG,F
3050,194,TIRTO,F
3051,194,PETUNGKRIONO / PETUNGKRIYONO,F
3052,207,PATEAN,F
3053,192,TAWANGSARI,F
3054,189,MARGASARI,F
3055,184,PURWONEGORO,F
3056,179,KARANGJAMBU,F
3057,201,KLATEN SELATAN,F
3058,208,SERENGAN,F
3059,197,WIROSARI,F
3060,193,MATESIH,F
3061,204,MASARAN,F
3062,207,PEGANDON,F
3063,189,TEGAL BARAT,F
3064,205,TAHUNAN,F
3065,188,KALIBAWANG,F
3066,204,TANGEN,F
3067,197,KEDUNGJATI,F
3068,207,KALIWUNGU SELATAN,F
3069,196,NGEMPLAK,F
3070,182,CILACAP TENGAH,F
3071,190,KALIGESING,F
3072,189,SLAWI,F
3073,209,SIDOMUKTI,F
3074,189,KEDUNG BANTENG,F
3075,186,WANASARI,F
3076,184,PAGEDONGAN,F
3077,194,WONOPRINGGO,F
3078,186,TONJONG,F
3079,208,JEBRES,F
3080,203,KALORAN,F
3081,188,GARUNG,F
3082,188,SUKOHARJO,F
3083,198,GAYAMSARI,F
3084,207,KANGKUNG,F
3085,200,REMBANG,F
3086,206,NGADIROJO,F
3087,198,PEDURUNGAN,F
3088,204,MONDOKAN,F
3089,206,SELOGIRI,F
3090,201,KALIKOTES,F
3091,205,PECANGAAN,F
3092,206,PARANGGUPITO,F
3093,209,TINGKIR,F
3094,206,WURYANTORO,F
3095,187,PURWOJATI,F
3096,202,JATI,F
3097,185,KRADENAN,F
3098,197,GROBOGAN,F
3099,206,PUHPELEM,F
3100,182,MAOS,F
3101,197,TAWANGHARJO,F
3102,202,MEJOBO,F
3103,179,KARANGREJA,F
3104,207,LIMBANGAN,F
3105,206,JATISRONO,F
3106,192,KARTASURA,F
3107,203,PRINGSURAT,F
3108,183,GRINGSING,F
3109,182,CILACAP UTARA,F
3110,184,WANADADI (WONODADI),F
3111,182,SIDAREJA,F
3112,204,KARANGMALANG,F
3113,197,PULOKULON,F
3114,205,MLONGGO,F
3115,197,BRATI,F
3116,193,JATIPURO,F
3117,206,SIDOHARJO,F
3118,189,PAGERBARANG,F
3119,206,KARANGTENGAH,F
3120,197,KLAMBU,F
3121,198,TUGU,F
3122,196,SELO,F
3123,198,KALIWUNGU,F
3124,194,KARANGDADAP,F
3125,181,MAGELANG SELATAN,F
3126,187,KALIBAGOR,F
3127,184,PURWOREJO KLAMPOK,F
3128,186,LARANGAN,F
3129,187,SOMAGEDE,F
3130,204,SRAGEN,F
3131,187,PATIKRAJA,F
3132,180,MIRIT,F
3133,187,BATURADEN,F
3134,186,TANJUNG,F
3135,207,KALIWUNGU,F
3136,205,KARIMUNJAWA,F
3137,181,MAGELANG UTARA,F
3138,189,TEGAL TIMUR,F
3139,182,KAMPUNG LAUT,F
3140,210,GAMPING,F
3141,210,CANGKRINGAN,F
3142,211,SEDAYU,F
3143,212,GONDOKUSUMAN,F
3144,213,WONOSARI,F
3145,213,GIRISUBO,F
3146,214,GALUR,F
3147,213,PLAYEN,F
3148,210,TURI,F
3149,214,SENTOLO,F
3150,211,SEWON,F
3151,211,KASIHAN,F
3152,211,BANGUNTAPAN,F
3153,214,KALIBAWANG,F
3154,213,TANJUNGSARI,F
3155,214,SAMIGALUH,F
3156,211,BANTUL,F
3157,210,TEMPEL,F
3158,214,NANGGULAN,F
3159,212,DANUREJAN,F
3160,211,PLERET,F
3161,213,PONJONG,F
3162,213,NGAWEN,F
3163,213,PATUK,F
3164,213,KARANGMOJO,F
3165,213,SEMIN,F
3166,214,WATES,F
3167,212,TEGALREJO,F
3168,210,NGEMPLAK,F
3169,213,RONGKOP,F
3170,214,PANJATAN,F
3171,210,PRAMBANAN,F
3172,212,MERGANGSAN,F
3173,212,JETIS,F
3174,214,LENDAH,F
3175,211,JETIS,F
3176,210,PAKEM,F
3177,213,SEMANU,F
3178,210,SLEMAN,F
3179,210,DEPOK,F
3180,211,PANDAK,F
3181,214,TEMON,F
3182,211,DLINGO,F
3183,210,NGAGLIK,F
3184,211,KRETEK,F
3185,211,SANDEN,F
3186,212,MANTRIJERON,F
3187,213,PURWOSARI,F
3188,213,PANGGANG,F
3189,213,PALIYAN,F
3190,213,TEPUS,F
3191,214,GIRIMULYO,F
3192,211,IMOGIRI,F
3193,212,UMBULHARJO,F
3194,212,PAKUALAMAN,F
3195,211,PAJANGAN,F
3196,213,GEDANG SARI,F
3197,214,KOKAP,F
3198,213,SAPTO SARI,F
3199,210,BERBAH,F
3200,212,KRATON,F
3201,214,PENGASIH,F
3202,213,NGLIPAR,F
3203,210,SEYEGAN,F
3204,211,BAMBANG LIPURO,F
3205,212,NGAMPILAN,F
3206,212,GONDOMANAN,F
3207,212,WIROBRAJAN,F
3208,211,PUNDONG,F
3209,211,SRANDAKAN,F
3210,212,KOTAGEDE,F
3211,212,GEDONG TENGEN,F
3212,210,KALASAN,F
3213,210,MINGGIR,F
3214,210,MLATI,F
3215,210,GODEAN,F
3216,211,PIYUNGAN,F
3217,210,MOYUDAN,F
3218,215,BUNGAH,F
3219,216,GURAH,F
3220,217,SAMPANG,F
3221,218,TANJUNGBUMI,F
3222,219,GILI GINTING (GILIGENTENG),F
3223,219,BLUTO,F
3224,219,BATUPUTIH,F
3225,219,PRAGAAN,F
3226,219,SARONGGI,F
3227,220,JANGKAR,F
3228,221,GUBENG,F
3229,222,AJUNG,F
3230,222,KALISAT,F
3231,223,PALENGA\AN,F
3232,224,JOGOROTO,F
3233,218,TRAGAH,F
3234,220,MLANDINGAN,F
3235,225,BESUK,F
3236,218,BURNEH,F
3237,220,PANARUKAN,F
3238,226,SINGOJURUH,F
3239,225,PAKUNIRAN,F
3240,225,PAITON,F
3241,220,SUMBERMALANG,F
3242,227,LEKOK,F
3243,226,WONGSOREJO,F
3244,228,SUGIHWARAS,F
3245,218,MODUNG,F
3246,219,RA\AS (RAAS),F
3247,218,BLEGA,F
3248,225,BANYU ANYAR,F
3249,225,KRAKSAAN,F
3250,229,PUJER,F
3251,230,PONCOL,F
3252,226,ROGOJAMPI,F
3253,221,BUBUTAN,F
3254,231,RANUYOSO,F
3255,232,DAMPIT,F
3256,227,KEJAYAN,F
3257,223,TLANAKAN,F
3258,223,PEGANTENAN,F
3259,215,DUDUK SAMPEYAN,F
3260,222,AMBULU,F
3261,225,SUMBERASIH,F
3262,229,WRINGIN,F
3263,219,AMBUNTEN,F
3264,218,KOKOP,F
3265,221,SEMAMPIR,F
3266,222,WULUHAN,F
3267,232,KARANGPLOSO,F
3268,232,PAKIS,F
3269,233,SELOREJO,F
3270,232,TIRTOYUDO,F
3271,227,PASREPAN,F
3272,222,TEMPUREJO,F
3273,227,TUTUR,F
3274,219,GAPURA,F
3275,225,TIRIS,F
3276,229,PAKEM,F
3277,234,SUKODONO,F
3278,217,CAMPLONG,F
3279,219,ARJASA,F
3280,217,OMBEN,F
3281,222,SUMBER SARI,F
3282,217,PANGARENGAN,F
3283,232,SINGOSARI,F
3284,232,KEPANJEN,F
3285,220,PANJI,F
3286,235,SAMBENG,F
3287,232,JABUNG,F
3288,231,SENDURO,F
3289,232,PONCOKUSUMO,F
3290,232,SUMBERMANJING WETAN,F
3291,232,AMPELGADING,F
3292,222,ARJASA,F
3293,220,ARJASA,F
3294,222,SUKOWONO,F
3295,236,ARJOSARI,F
3296,232,BLIMBING,F
3297,232,KALIPARE,F
3298,227,REJOSO,F
3299,232,KEDUNGKANDANG,F
3300,236,PACITAN,F
3301,218,AROSBAYA,F
3302,223,GALIS,F
3303,237,REJOTANGAN,F
3304,224,NGUSIKAN,F
3305,217,BANYUATES,F
3306,217,JRENGIK,F
3307,220,ASEMBAGUS,F
3308,227,KRATON,F
3309,215,SIDAYU,F
3310,221,ASEMROWO,F
3311,216,PUNCU,F
3312,238,MOJOSARI,F
3313,228,KEDUNGADEM,F
3314,239,BALEREJO,F
3315,240,BABADAN,F
3316,237,KARANG REJO,F
3317,232,NGAJUNG (NGAJUM),F
3318,216,NGANCAR,F
3319,241,NGRAMBE,F
3320,242,PACE,F
3321,241,PANGKUR,F
3322,241,PARON,F
3323,242,PATIANROWO,F
3324,233,WLINGI,F
3325,231,PADANG,F
3326,215,DUKUN,F
3327,219,BATUAN,F
3328,221,PAKAL,F
3329,235,BABAT,F
3330,235,DEKET,F
3331,215,BALONG PANGGANG,F
3332,221,WIYUNG,F
3333,235,PUCUK,F
3334,239,KEBONSARI,F
3335,233,PONGGOK,F
3336,233,SUTOJAYAN,F
3337,216,NGADILUWIH,F
3338,224,NGORO,F
3339,216,BADAS,F
3340,224,SUMOBITO,F
3341,223,PADEMAWU,F
3342,222,BANGSALSARI,F
3343,229,BONDOWOSO,F
3344,226,KABAT,F
3345,240,BADEGAN,F
3346,239,DOLOPO,F
3347,243,JATIROGO,F
3348,241,GENENG,F
3349,231,PASIRIAN,F
3350,223,PROPPO,F
3351,235,TURI,F
3352,233,SRENGAT,F
3353,239,MADIUN,F
3354,237,TULUNGAGUNG,F
3355,222,PUGER,F
3356,242,BAGOR,F
3357,242,SUKOMORO,F
3358,222,GUMUK MAS,F
3359,226,SRONO,F
3360,218,TANAH MERAH,F
3361,240,BALONG,F
3362,240,MLARAK,F
3363,242,NGLUYU,F
3364,223,PAKONG,F
3365,233,TALUN,F
3366,227,GONDANG WETAN,F
3367,217,KEDUNGDUNG,F
3368,242,LOCERET,F
3369,239,SARADAN,F
3370,223,WARU,F
3371,229,CERMEE,F
3372,232,SUKUN,F
3373,234,BALONGBENDO,F
3374,227,BUGUL KIDUL,F
3375,232,BULULAWANG,F
3376,238,GONDANG,F
3377,216,GROGOL,F
3378,228,KAPAS,F
3379,227,PURWOSARI,F
3380,228,TAMBAKREJO,F
3381,235,TIKUNG,F
3382,224,KUDU,F
3383,235,SUGIO,F
3384,219,GULUK GULUK,F
3385,228,TEMAYANG,F
3386,233,BAKUNG,F
3387,228,KANOR,F
3388,233,UDANAWU,F
3389,226,GLAGAH,F
3390,239,SAWAHAN,F
3391,226,SONGGON,F
3392,233,PANGGUNGREJO,F
3393,232,PAGELARAN,F
3394,230,NGARIBOYO,F
3395,227,TOSARI,F
3396,228,BALEN,F
3397,237,KAUMAN,F
3398,230,KAWEDANAN,F
3399,237,NGUNUT,F
3400,242,PRAMBON,F
3401,215,SANGKAPURA,F
3402,242,LENGKONG,F
3403,224,DIWEK,F
3404,234,KREMBUNG,F
3405,242,GONDANG,F
3406,242,NGANJUK,F
3407,221,TANDES,F
3408,234,CANDI,F
3409,228,KEPOH BARU,F
3410,224,MEGALUH,F
3411,216,KUNJANG,F
3412,234,TARIK,F
3413,238,PUNGGING,F
3414,215,BENJENG,F
3415,238,PURI,F
3416,242,BERBEK,F
3417,238,GEDEG,F
3418,238,MAGERSARI,F
3419,234,JABON,F
3420,238,TROWULAN,F
3421,216,KEDIRI KOTA,F
3422,230,KARANGREJO,F
3423,222,BALUNG,F
3424,220,KENDIT,F
3425,235,SUKODADI,F
3426,232,WAJAK,F
3427,215,DRIYOREJO,F
3428,219,RUBARU,F
3429,239,GEGER,F
3430,216,KANDANGAN,F
3431,242,KERTOSONO,F
3432,228,MALO,F
3433,216,PESANTREN,F
3434,240,PULUNG,F
3435,244,TUGU,F
3436,219,LENTENG,F
3437,219,DUNGKEK,F
3438,240,SAMBIT,F
3439,243,BANCAR,F
3440,240,BUNGKAL,F
3441,218,BANGKALAN,F
3442,228,NGRAHO,F
3443,239,WONOASRI,F
3444,224,BANDAR KEDUNG MULYO,F
3445,216,MOJOROTO,F
3446,236,BANDAR,F
3447,230,SUKOMORO,F
3448,231,KEDUNGJAJANG,F
3449,227,WINONGAN,F
3450,238,NGORO,F
3451,229,PRAJEKAN,F
3452,237,BANDUNG,F
3453,218,KONANG,F
3454,232,BANTUR,F
3455,228,NGASEM,F
3456,243,PLUMPANG,F
3457,234,GEDANGAN,F
3458,232,WONOSARI,F
3459,238,DAWAR BLANDONG,F
3460,241,KWADUNGAN,F
3461,233,KANIGORO,F
3462,235,SUKORAME,F
3463,243,BANGILAN,F
3464,227,PANGGUNGREJO,F
3465,219,KOTA SUMENEP,F
3466,223,KADUR,F
3467,221,LAKAR SANTRI,F
3468,235,GLAGAH,F
3469,237,KEDUNGWARU,F
3470,226,BANGOREJO,F
3471,218,GALIS,F
3472,217,SRESEH,F
3473,238,BANGSAL,F
3474,223,BATUMARMAR,F
3475,218,SEPULU,F
3476,216,KAYEN KIDUL,F
3477,233,NGLEGOK,F
3478,224,PLANDAAN,F
3479,244,MUNJUNGAN,F
