id,id_kecamatan,kelurahan_desa,kode_pos,deleted
65303,5320,PETUNASUGI,94479,F
65304,5431,PEURA,94663,F
65305,5347,PEWUNU,94361,F
65306,5346,PIMBOMBO (PIBOMBO),94753,F
65307,5445,PINAMULA,94565,F
65308,5315,PINAPUAN,94752,F
65309,5384,PINEDAPA I,94652,F
65310,5396,PINJAN,94562,F
65311,5466,PINOTU,94474,F
65312,5324,PIONDO,94765,F
65313,5380,PIONOTO,94568,F
65314,5303,PIPILOGOT PAIPAISU,94882,F
65315,5315,PISOU,94752,F
65316,5342,POARO,94974,F
65317,5453,POBOYA,94115,F
65318,5333,PODI,94681,F
65319,5315,POH,94752,F
65320,5372,POHI,94723,F
65321,5358,POI,94361,F
65322,5381,POKEANG,94972,F
65323,5415,POKOBO,94567,F
65324,5409,POLANDO JAYA,94362,F
65325,5409,POLANTO JAYA,94362,F
65326,5434,POLEGANYARA,94663,F
65327,5342,POLEWALI,94974,F
65328,5455,POLLY,94475,F
65329,5349,POLO,94753,F
65330,5445,POMAYAGON,94565,F
65331,5362,POMBALOWO (PEMBALOWO),94471,F
65332,5413,POMBEWE,94364,F
65333,5451,POMOLULU,94355,F
65334,5398,PONDANG,94771,F
65335,5368,PONDING-PONDING,94885,F
65336,5419,PONGGERANG,94356,F
65337,5349,PONGIAN,94753,F
65338,5415,PONIPINGAN,94567,F
65339,5399,PONTANGOA,94966,F
65340,5403,POONGAN,94566,F
65341,5322,POPIDOLON,94883,F
65342,5405,POPISI,94891,F
65343,5302,POPISI,94883,F
65344,5435,POPOLII (POPOLII),94692,F
65345,5348,PORAME,94362,F
65346,5332,POROAN,94771,F
65347,5381,POSANGKE,94972,F
65348,5437,POSONA,94474,F
65349,5298,POSOSLALONGO,94891,F
65350,5391,POTANGOAN,94564,F
65351,5433,POTIL POLOLOBA,94891,F
65352,5447,POTOYA,94361,F
65353,5445,POTUGU,94565,F
65354,5456,POWELUA,94351,F
65355,5412,POYANG,94773,F
65356,5342,PO\O,94974,F
65357,5399,PO\ONA,94966,F
65358,5445,PUJIMULYO,94565,F
65359,5342,PULAU DUA DARAT,94974,F
65360,5379,PULAU DUA,94773,F
65361,5342,PULAU DUA,94974,F
65362,5328,PULAU ENAM,94683,F
65363,5430,PULAU TENGAH,94975,F
65364,5430,PULAU TIGA,94975,F
65365,5342,PULAUBAPA,94974,F
65366,5361,PULIAS,94516,F
65367,5346,PULO DALAGAN,94753,F
65368,5358,PULU,94361,F
65369,5428,PUNTARI MAKMUR,94976,F
65370,5318,PURO / PUROO,94363,F
65371,5432,PURWO AGUNG,94772,F
65372,5325,PURWOSARI,94473,F
65373,5350,PUSUNGI,94684,F
65374,5425,PUUNGKEU,94974,F
65375,5336,PUUNGKOILU,94973,F
65376,5316,RAHMAT,94364,F
65377,5432,RANGGA-RANGGA,94772,F
65378,5451,RANO,94355,F
65379,5422,RANONONCU,94619,F
65380,5386,RANTAU JAYA,94753,F
65381,5316,RANTELEDE (RANTELEDA),94364,F
65382,5391,RANTEMARANU,94564,F
65383,5371,RANTEWULU,94363,F
65384,5347,RARAMPADENDE,94361,F
65385,5423,RATA,94765,F
65386,5351,RA\U,94773,F
65387,5316,REJEKI,94364,F
65388,5419,RERANG,94356,F
65389,5412,RESARNA,94773,F
65390,5409,RIO MUKTI,94362,F
65391,5358,ROGO,94361,F
65392,5407,ROMPI,94682,F
65393,5354,ROMPO,94653,F
65394,5348,RONDINGO,94362,F
65395,5399,RONTA,94966,F
65396,5331,RUNDE,94654,F
65397,5324,RUSA KENCANA,94765,F
65398,5384,SAATU,94652,F
65399,5343,SABANG,94882,F
65400,5419,SABANG,94356,F
65401,5341,SABANG,94561,F
65402,5303,SABELAK,94882,F
65403,5350,SABO,94684,F
65404,5314,SABULIRA TOBA,94683,F
65405,5439,SAEMBA WALATI,94965,F
65406,5439,SAEMBA,94965,F
65407,5342,SAINOA,94974,F
65408,5346,SAITI,94753,F
65409,5311,SAIYONG,94885,F
65410,5296,SAKAY,94884,F
65411,5327,SAKINA JAYA,94471,F
65412,5336,SAKITA,94973,F
65413,5349,SALABENDA,94753,F
65414,5311,SALAKAN,94885,F
65415,5296,SALANGANO,94884,F
65416,5322,SALEATI,94883,F
65417,5299,SALEPAE,94479,F
65418,5317,SALINDU,94664,F
65419,5392,SALINGGOHA,94692,F
65420,5394,SALIPI,94752,F
65421,5329,SALODIK,94711,F
65422,5382,SALOYA,94353,F
65423,5371,SALUA,94363,F
65424,5314,SALUABA,94683,F
65425,5323,SALUAN,94765,F
65426,5324,SALUAN,94765,F
65427,5381,SALUBIRO,94972,F
65428,5456,SALUBOMBA,94351,F
65429,5446,SALUGAN,94518,F
65430,5465,SALUKAIYA (SALUKAIA),94664,F
65431,5299,SALUM PENGUT,94479,F
65432,5319,SALUMBIA,94552,F
65433,5396,SALUMPAGA,94562,F
65434,5365,SALUMPAKU,94351,F
65435,5365,SALUNGKAENU,94351,F
65436,5365,SALUSUMPU,94351,F
65437,5443,SALUTOME,94363,F
65438,5315,SAMA JATEM,94752,F
65439,5330,SAMADOYA,94761,F
65440,5359,SAMALILI,94356,F
65441,5324,SAMALORE,94765,F
65442,5326,SAMARENDA,94976,F
65443,5430,SAMARENGGA,94975,F
65444,5425,SAMBALAGI,94974,F
65445,5296,SAMBIUT,94884,F
65446,5358,SAMBO,94361,F
65447,5361,SAMBUJAN,94516,F
65448,5343,SAMBULANGAN,94882,F
65449,5394,SAMPAKA,94752,F
65450,5296,SAMPAKA,94884,F
65451,5463,SAMPALOWO,94971,F
65452,5428,SAMPEANTABA,94976,F
65453,5328,SAMPOBAE,94683,F
65454,5333,SANDADA,94681,F
65455,5341,SANDANA,94561,F
65456,5431,SANGELE,94663,F
65457,5388,SANGGINORA,94652,F
65458,5458,SANGIRA,94663,F
65459,5314,SANSARINO,94683,F
65460,5414,SANTIGI,94479,F
65461,5396,SANTIGI,94562,F
65462,5458,SAOJO,94663,F
65463,5321,SAPELANG,94881,F
65464,5365,SAROMBAYA,94351,F
65465,5406,SASABOBOK,94892,F
65466,5462,SAUSU AUMA,94473,F
65467,5462,SAUSU GANDASARI,94473,F
65468,5462,SAUSU PAKAREME,94473,F
65469,5462,SAUSU PIORE,94473,F
65470,5462,SAUSU SALUBANGA,94473,F
65471,5462,SAUSU TALIABO,94473,F
65472,5462,SAUSU TAMBU,94473,F
65473,5462,SAUSU TORONO,94473,F
65474,5462,SAUSU TRANS,94473,F
65475,5458,SAWIDAGO,94663,F
65476,5330,SAYAMBONGIN,94761,F
65477,5457,SAYANGBONGIN,94761,F
65478,5422,SAYO,94613,F
65479,5444,SEA,94972,F
65480,5321,SEANO,94881,F
65481,5306,SEDOA,94653,F
65482,5316,SEJAHTERA,94364,F
65483,5299,SEJOLI,94479,F
65484,5323,SELAMET RAHARJO,94765,F
65485,5324,SELAMET RAHARJO,94765,F
65486,5322,SELEKAN,94883,F
65487,5324,SENTRAL SARI,94765,F
65488,5315,SEPAK,94752,F
65489,5412,SEPE,94773,F
65490,5378,SEPE,94661,F
65491,5432,SERESA,94772,F
65492,5364,SESE,94553,F
65493,5455,SIAGA,94475,F
65494,5367,SIATU,94691,F
65495,5310,SIAVU,94475,F
65496,5357,SIBADO,94354,F
65497,5460,SIBALAYA SELATAN,94364,F
65498,5460,SIBALAYA UTARA,94364,F
65499,5441,SIBALUTON,94552,F
65500,5452,SIBAYU,94355,F
65501,5446,SIBEA,94518,F
65502,5355,SIBEDI,94362,F
65503,5359,SIBOALONG (SIBOANG),94356,F
65504,5466,SIBOLAGO,94474,F
65505,5347,SIBONU,94361,F
65506,5460,SIBOWI,94364,F
65507,5452,SIBUALONG,94355,F
65508,5413,SIDERA,94364,F
65509,5323,SIDO MAKMUR,94765,F
65510,5310,SIDOAN BARAT,94475,F
65511,5310,SIDOAN SELATAN,94475,F
65512,5310,SIDOAN TIMUR,94475,F
65513,5310,SIDOAN,94475,F
65514,5374,SIDOARJO,94512,F
65515,5323,SIDOHARJO,94765,F
65516,5324,SIDOHARJO,94765,F
65517,5307,SIDOLE BARAT,94474,F
65518,5307,SIDOLE TIMUR,94474,F
65519,5307,SIDOLE,94474,F
65520,5340,SIDOMUKTI,94479,F
65521,5413,SIDONDO I,94364,F
65522,5413,SIDONDO II,94364,F
65523,5413,SIDONDO III,94364,F
65524,5413,SIDONDO IV,94364,F
65525,5320,SIENDENG,94479,F
65526,5466,SIENJO,94474,F
65527,5455,SIGENTI BARAT,94475,F
65528,5455,SIGENTI BERSEHATI,94475,F
65529,5455,SIGENTI SELATAN,94475,F
65530,5455,SIGENTI,94475,F
65531,5316,SIGIMPU,94364,F
65532,5305,SIKARA TOBATA,94353,F
65533,5310,SILABIA,94475,F
65534,5427,SILAE,94227,F
65535,5437,SILAMPAYANG,94474,F
65536,5378,SILANCA,94661,F
65537,5464,SILANGA,94474,F
65538,5381,SILITI,94972,F
65539,5390,SILIWANGA,94653,F
65540,5441,SILONDOU,94552,F
65541,5455,SILUTUNG,94475,F
65542,5452,SIMAGAYA,94355,F
65543,5364,SIMATANG TANJUNG,94553,F
65544,5364,SIMATANG UTARA,94553,F
65545,5449,SIMORO,94364,F
65546,5386,SIMPANG DUA,94753,F
65547,5386,SIMPANG SATU,94753,F
65548,5432,SIMPANGAN,94772,F
65549,5418,SIMPONG,94717,F
65550,5315,SINAMPANGNYO,94752,F
65551,5324,SINDANG BARU,94765,F
65552,5423,SINDANG SARI,94765,F
65553,5305,SINDOSA,94353,F
65554,5455,SINEI,94475,F
65555,5455,SINEY TENGAH,94475,F
65556,5317,SINGKONA,94664,F
65557,5324,SINGKOYO,94765,F
65558,5466,SINGURA,94474,F
65559,5464,SINIU SAYOGINDANO,94474,F
65560,5464,SINIU,94474,F
65561,5408,SINORANG,94762,F
65562,5310,SINTUWU RAYA,94475,F
65563,5316,SINTUWU,94364,F
65564,5378,SINTUWULEMBA,94661,F
65565,5419,SIOYONG,94356,F
65566,5310,SIPAYO,94475,F
65567,5305,SIPESO,94353,F
65568,5357,SIPI,94354,F
65569,5452,SIPURE,94355,F
65570,5352,SIRANINDI,94221,F
65571,5332,SIRONG,94771,F
65572,5345,SISIPAN,94762,F
65573,5335,SIUMBATU,94974,F
65574,5315,SIUNA,94752,F
65575,5359,SIWALEMPU,94356,F
65576,5452,SIWELI,94355,F
65577,5371,SIWONGI,94363,F
65578,5398,SOBOL BARU,94771,F
65579,5398,SOBOL,94771,F
65580,5296,SOBONON,94884,F
65581,5431,SOE,94663,F
65582,5375,SOHO,94713,F
65583,5436,SOI,94362,F
65584,5330,SOLAN,94761,F
65585,5428,SOLONSA JAYA,94976,F
65586,5428,SOLONSA,94976,F
65587,5297,SONI,94554,F
65588,5404,SONIT,94892,F
65589,5426,SOPU,94364,F
65590,5445,SORAYA,94565,F
65591,5308,SOSOM,94882,F
65592,5447,SOULOWE,94361,F
65593,5413,SOULOWE,94364,F
65594,5340,SRITABAANG,94479,F
65595,5303,SUIT,94882,F
65596,5408,SUKAMAJU SATU,94762,F
65597,5350,SUKAMAJU,94684,F
65598,5408,SUKAMAJU,94762,F
65599,5458,SULEWANA,94663,F
65600,5356,SULI INDAH,94473,F
65601,5356,SULI,94473,F
65602,5398,SULUBOMBONG,94771,F
65603,5383,SUMARA JAYA,94971,F
65604,5309,SUMARI,94353,F
65605,5421,SUMBER AGUNG,94476,F
65606,5346,SUMBER AGUNG,94753,F
65607,5323,SUMBER HARJO,94765,F
65608,5386,SUMBER MULIA,94753,F
65609,5416,SUMBER SARI,94471,F
65610,5314,SUMOLI,94683,F
65611,5308,SUMONDUNG,94882,F
65612,5371,SUNGKU,94363,F
65613,5355,SUNJU,94362,F
65614,5312,SUPILOPONG,94476,F
65615,5365,SURUMANA,94351,F
65616,5424,TAAT,94568,F
65617,5440,TABARANO,94965,F
65618,5414,TABOLOBOLO,94479,F
65619,5406,TABULANG,94892,F
65620,5455,TADA SELATAN,94475,F
65621,5455,TADA TIMUR,94475,F
65622,5455,TADA UTARA,94475,F
65623,5455,TADA,94475,F
65624,5463,TADAKU JAYA,94971,F
65625,5406,TADIANA BUNGIN,94892,F
65626,5406,TADUNO,94892,F
65627,5439,TAENDE,94965,F
65628,5430,TAFAGAPI,94975,F
65629,5378,TAGOLU,94661,F
65630,5394,TAIMA,94752,F
65631,5454,TAIPA,94147,F
65632,5465,TAIPA,94664,F
65633,5436,TAIPANGGABE,94362,F
65634,5407,TAKIBANGKE,94682,F
65635,5390,TALABOSA,94653,F
65636,5419,TALAGA,94356,F
65637,5380,TALAKI,94568,F
65638,5351,TALANG BATU,94773,F
65639,5377,TALAS-TALAS,94881,F
65640,5351,TALIMA A,94773,F
65641,5351,TALIMA B,94773,F
65642,5453,TALISE,94118,F
65643,5315,TALOYON,94752,F
65644,5445,TALUAN,94565,F
65645,5461,TAMADUE,94653,F
65646,5383,TAMAINUSI,94971,F
65647,5307,TAMANPEDAGI,94474,F
65648,5305,TAMARENJA,94353,F
65649,5444,TAMBALE,94972,F
65650,5344,TAMBARANA,94652,F
65651,5378,TAMBARO,94661,F
65652,5381,TAMBAROBONE,94972,F
65653,5383,TAMBAYOLI,94971,F
65654,5452,TAMBU,94355,F
65655,5374,TAMBUN,94516,F
65656,5415,TAMIT,94567,F
65657,5360,TAMODO,94362,F
65658,5440,TAMONJENGI,94965,F
65659,5350,TAMPABATU,94684,F
65660,5407,TAMPANOMBO,94682,F
65661,5315,TAMPE,94752,F
65662,5378,TAMPEMADORO,94661,F
65663,5297,TAMPIALA,94554,F
65664,5444,TANA SUMPU,94972,F
65665,5316,TANAH HARAPAN,94364,F
65666,5325,TANAH LANTO,94473,F
65667,5365,TANAHMEA,94351,F
65668,5381,TANAKU RAYA,94972,F
65669,5363,TANAMAWAU,94681,F
65670,5453,TANAMODINDI,94234,F
65671,5365,TANAMPULU,94351,F
65672,5444,TANANAGAYA,94972,F
65673,5338,TANAUGE,94971,F
65674,5464,TANDAIGI,94474,F
65675,5425,TANDAOLEO,94974,F
65676,5383,TANDOYONDO,94971,F
65677,5403,TANG,94564,F
65678,5432,TANGABEAN (TANGEBAN),94772,F
65679,5412,TANGGAWAS,94773,F
65680,5330,TANGKIANG,94761,F
65681,5322,TANGKOP,94883,F
65682,5371,TANGKULOWI,94363,F
65683,5388,TANGKURA,94652,F
65684,5425,TANGOFA,94974,F
65685,5367,TANIMPO,94691,F
65686,5367,TANINGKOLA,94691,F
65687,5410,TANJUNG BATU,94351,F
65688,5430,TANJUNG HARAPAN,94975,F
65689,5357,TANJUNG PADANG,94354,F
65690,5367,TANJUNG PUDE,94691,F
65691,5430,TANJUNG TIRAM,94975,F
65692,5418,TANJUNG TUWIS,94717,F
65693,5433,TANO BONUNUNGAN,94891,F
65694,5430,TANONA,94975,F
65695,5351,TANOTU,94773,F
65696,5393,TAOPA BARAT,94479,F
65697,5393,TAOPA UTARA,94479,F
65698,5393,TAOPA,94479,F
65699,5434,TARIPA,94664,F
65700,5309,TARIPA,94353,F
65701,5381,TARONGGO,94972,F
65702,5377,TATABA,94881,F
65703,5321,TATABAU,94881,F
65704,5368,TATAKALAI,94885,F
65705,5303,TATARANDANG,94882,F
65706,5363,TATARI,94681,F
65707,5377,TATENDENG,94881,F
65708,5400,TATURA SELATAN,94236,F
65709,5400,TATURA UTARA,94236,F
65710,5432,TAUGI,94772,F
65711,5437,TAVALO,94474,F
65712,5360,TAVANGGELI,94362,F
65713,5417,TAWANJUKA,94237,F
65714,5403,TAYADUN,94566,F
65715,5333,TAYAWA,94681,F
65716,5402,TAYOKAN,94568,F
65717,5411,TEGAL REJO,94615,F
65718,5379,TEKU,94773,F
65719,5396,TELUK JAYA,94562,F
65720,5346,TEMEANG (TOMEANG),94753,F
65721,5341,TENDE,94561,F
65722,5458,TENDEADONGI,94663,F
65723,5431,TENTENA,94663,F
65724,5430,TEREBINO,94975,F
65725,5350,TETE ATAS,94684,F
65726,5350,TETE BAWAH,94684,F
65727,5346,TETESULU,94753,F
65728,5382,TIBO,94353,F
65729,5310,TIBU,94475,F
65730,5435,TIGA PULAU,94692,F
65731,5403,TIKOPO,94564,F
65732,5394,TIKUPON,94752,F
65733,5312,TILUNG,94476,F
65734,5396,TIMBOLO,94562,F
65735,5298,TIMBONG MOMINIT,94891,F
65736,5402,TIMBULON,94568,F
65737,5404,TIMPAUS,94892,F
65738,5319,TINABOGAN,94552,F
65739,5446,TINADING,94517,F
65740,5433,TINAKIN LAUT,94891,F
65741,5401,TINANGKUNG,94885,F
65742,5409,TINAUKA,94362,F
65743,5416,TINDAKI,94471,F
65744,5317,TINDOLI,94664,F
65745,5355,TINGGEDE SELATAN,94362,F
65746,5355,TINGGEDE,94362,F
65747,5389,TINGKEAO,94966,F
65748,5392,TINGKI,94692,F
65749,5312,TINGKULANG,94476,F
65750,5341,TINIGI,94561,F
65751,5414,TINOMBALA BARAT,94479,F
65752,5414,TINOMBALA JAYA,94479,F
65753,5414,TINOMBALA SEJATI,94479,F
65754,5414,TINOMBALA,94479,F
65755,5310,TINOMBO,94475,F
65756,5389,TINOMPO,94966,F
65757,5332,TINONDA,94771,F
65758,5412,TINTINGAN,94773,F
65759,5315,TINTINGAN,94752,F
65760,5298,TINTINGO,94891,F
65761,5427,TIPO,94228,F
65762,5381,TIRONGAN ATAS,94972,F
65763,5381,TIRONGAN BAWAH,94972,F
65764,5324,TIRTA KENCANA,94765,F
65765,5324,TIRTA SARI,94765,F
65766,5320,TIRTANAGAYA,94479,F
65767,5434,TIU,94663,F
65768,5463,TIU,94971,F
65769,5440,TIWAA,94965,F
65770,5384,TIWAA,94652,F
65771,5378,TIYADO (TOYADO),94661,F
65772,5309,TOAYA VUNTA / FUNTA,94353,F
65773,5309,TOAYA,94353,F
65774,5407,TOBAMAWU,94682,F
65775,5344,TOBE,94652,F
65776,5346,TOBELOMBANG,94753,F
65777,5328,TOBIL,94683,F
65778,5401,TOBING,94885,F
65779,5327,TOBOLI BARAT,94471,F
65780,5327,TOBOLI,94471,F
65781,5401,TOBUNGIN,94885,F
65782,5450,TOBUNGKU,94884,F
65783,5383,TODDOPOLI UEBANGKE,94971,F
65784,5336,TOFOISO,94973,F
65785,5336,TOFUTI,94973,F
65786,5307,TOGA,94474,F
65787,5463,TOGO MULYO,94971,F
65788,5406,TOGONG SAGU,94892,F
65789,5324,TOHITI SARI,94765,F
65790,5394,TOIBA,94752,F
65791,5323,TOILI,94765,F
65792,5324,TOILI,94765,F
65793,5349,TOIMA,94753,F
65794,5465,TOINASA,94663,F
65795,5384,TOINI,94652,F
65796,5315,TOIPAN,94752,F
65797,5333,TOJO,94681,F
65798,5381,TOKALA ATAS,94972,F
65799,5317,TOKILO,94664,F
65800,5381,TOKONANAKA,94972,F
65801,5384,TOKORONDO,94652,F
65802,5325,TOLAI BARAT,94473,F
65803,5325,TOLAI TIMUR,94473,F
65804,5325,TOLAI,94473,F
65805,5317,TOLAMBO,94664,F
65806,5345,TOLANDO,94762,F
65807,5380,TOLAU,94568,F
65808,5363,TOLIBA,94681,F
65809,5405,TOLISE TUBONO,94891,F
65810,5324,TOLISU,94765,F
65811,5308,TOLO,94882,F
65812,5373,TOLOKIBIT,94891,F
65813,5307,TOLOLE RAYA,94474,F
65814,5307,TOLOLE,94474,F
65815,5365,TOLONGANO,94351,F
65816,5302,TOLULOS,94883,F
65817,5318,TOMADO,94363,F
65818,5439,TOMATA,94965,F
65819,5418,TOMBANG PERMAI,94717,F
65820,5315,TOMBANG,94752,F
65821,5307,TOMBI,94474,F
65822,5363,TOMBIANO,94681,F
65823,5349,TOMBONGAN ULOS,94753,F
65824,5322,TOMBONIKI,94883,F
65825,5412,TOMBOS,94773,F
65826,5302,TOMBOS,94883,F
65827,5448,TOMEHIPI,94654,F
65828,5466,TOMILI SELATAN,94474,F
65829,5312,TOMINI BARAT,94476,F
65830,5312,TOMINI UTARA,94476,F
65831,5312,TOMINI,94476,F
65832,5466,TOMOLI UTARA,94474,F
65833,5466,TOMOLI,94474,F
65834,5357,TOMPE,94354,F
65835,5443,TOMPI BUGIS,94363,F
65836,5397,TOMPIRA,94971,F
65837,5393,TOMPO,94479,F
65838,5364,TOMPOH,94553,F
65839,5432,TOMPOTIKA MAKMUR,94772,F
65840,5311,TOMPUDAU,94885,F
65841,5443,TOMUA,94363,F
65842,5439,TOMUI KARYA,94965,F
65843,5357,TONDO S,94354,F
65844,5313,TONDO,94976,F
65845,5453,TONDO,94119,F
65846,5296,TONE,94884,F
65847,5359,TONGGOLOBIBI,94356,F
65848,5392,TONGIDON,94692,F
65849,5328,TONGKABO,94683,F
65850,5412,TONGKE,94773,F
65851,5378,TONGKO,94661,F
65852,5315,TONGKONUNUK,94752,F
65853,5333,TONGKU,94681,F
65854,5316,TONGOA,94364,F
65855,5445,TONGON,94565,F
65856,5375,TONTOUAN,94711,F
65857,5463,TONTOWEA,94971,F
65858,5450,TONUSON,94884,F
65859,5431,TONUSU,94663,F
65860,5308,TOOLON,94882,F
65861,5313,TOPOGARO (TOFOGARO),94976,F
65862,5464,TORARANGA,94474,F
65863,5425,TORETE,94974,F
65864,5466,TORIBULU SELATAN,94474,F
65865,5466,TORIBULU,94474,F
65866,5354,TORIRE,94653,F
65867,5371,TORO,94363,F
65868,5404,TOROPOT,94892,F
65869,5325,TORUE,94473,F
65870,5430,TORUKUNE,94975,F
65871,5365,TOSALE,94351,F
65872,5323,TOU,94765,F
65873,5452,TOVIA TAMBU,94355,F
65874,5409,TOVIORA (TOWIORA),94362,F
65875,5456,TOWALE,94351,F
65876,5397,TOWARA PANTAI,94971,F
65877,5397,TOWARA,94971,F
65878,5379,TOWEER,94773,F
65879,5464,TOWERA,94474,F
65880,5384,TOWU (TOWO),94652,F
65881,5371,TOWULU,94363,F
65882,5303,TOY-TOY,94882,F
65883,5394,TRANS MAYAYAP,94752,F
65884,5344,TRI MULYA,94652,F
65885,5448,TUARE,94654,F
65886,5336,TUDUA,94973,F
65887,5299,TULADENGGI PANTAI,94479,F
65888,5393,TULADENGGI SIBATANG,94479,F
65889,5447,TULO,94361,F
65890,5367,TUMBULAWA,94691,F
65891,5344,TUMORA,94652,F
65892,5435,TUMOTOK,94692,F
65893,5356,TUMPAPA INDAH,94473,F
65894,5302,TUNGGALING,94883,F
65895,5349,TUNTUNG,94753,F
65896,5435,TUTUNG,94692,F
65897,5449,TUVA (TUWA),94364,F
65898,5374,TUWELEY,94515,F
65899,5314,UAMALINGKU,94683,F
65900,5350,UEBONE,94684,F
65901,5313,UEDAGO,94976,F
65902,5333,UEDELE,94681,F
65903,5407,UEKAMBUNO,94682,F
65904,5333,UEKULI,94681,F
65905,5370,UELENE,94664,F
65906,5458,UELINCU,94663,F
65907,5350,UEMAKUNI,94684,F
65908,5381,UEMASI,94972,F
65909,5407,UEMATOPA,94682,F
65910,5381,UEMPANAPA,94972,F
65911,5314,UENTANAGA ATAS,94683,F
65912,5314,UENTANAGA BAWAH,94683,F
65913,5316,UENUNI,94364,F
65914,5444,UEPAKATU,94972,F
65915,5381,UERURU,94972,F
65916,5464,UEVOLO,94474,F
65917,5381,UEWAJO,94972,F
65918,5334,UHA UHANGON,94752,F
65919,5352,UJUNA,94222,F
65920,5363,UJUNG TIBU,94681,F
65921,5366,ULATAN,94476,F
65922,5330,ULING,94761,F
65923,5463,ULU LAA,94971,F
65924,5389,ULUANSO,94966,F
65925,5337,ULULERE,94973,F
65926,5430,ULUNAMBO,94975,F
65927,5430,ULUNIPA,94975,F
65928,5342,UMBELE LAMA,94974,F
65929,5326,UMBELE,94976,F
65930,5342,UMBELE,94974,F
65931,5313,UMPANGA,94976,F
65932,5380,UMU,94568,F
65933,5367,UNA UNA,94691,F
65934,5428,UNGKAYA,94976,F
65935,5397,UNGKEA,94971,F
65936,5391,UNONE,94564,F
65937,5337,UNSONGI,94973,F
65938,5303,UNU,94882,F
65939,5465,URANOSARI,94663,F
65940,5328,URULEPE,94683,F
65941,5350,URUNDAKA,94684,F
65942,5345,USO,94762,F
65943,5334,UWE DAKA-DAKA,94752,F
65944,5324,UWE MEA,94765,F
65945,5315,UWEDAKA,94752,F
65946,5372,UWEDIKAN,94723,F
65947,5423,UWELOLU,94765,F
65948,5348,UWEMANJE,94362,F
65949,5409,VACAVA,94362,F
65950,5367,WAKAI,94691,F
65951,5445,WAKAT,94565,F
65952,5451,WALANDANO,94355,F
65953,5358,WALATANA,94361,F
65954,5320,WANAGADING,94479,F
65955,5340,WANAMUKTI BARAT,94479,F
65956,5340,WANAMUKTI UTARA,94479,F
65957,5340,WANAMUKTI,94479,F
65958,5350,WANASARI,94684,F
65959,5390,WANGA,94653,F
65960,5443,WANGKA,94363,F
65961,5353,WANI DUA  /  II,94352,F
65962,5353,WANI LUMBUMPETIGO,94352,F
65963,5353,WANI SATU  /  I,94352,F
65964,5353,WANI TIGA,94352,F
65965,5389,WARAA,94966,F
65966,5342,WARU-WARU,94974,F
65967,5313,WATA,94976,F
65968,5365,WATATU,94351,F
65969,5378,WATUAWU,94661,F
65970,5447,WATUBULA,94361,F
65971,5443,WATUKILO,94363,F
65972,5306,WATUMAETA,94653,F
65973,5413,WATUNONJU,94364,F
65974,5447,WATURALELE,94361,F
65975,5427,WATUSAMPU,94229,F
65976,5407,WATUSONGU,94682,F
65977,5390,WATUTAU,94653,F
65978,5430,WAWANGKOLONO,94975,F
65979,5389,WAWOPADA,94966,F
65980,5436,WAYU,94362,F
65981,5317,WAYURA,94664,F
65982,5425,WERE\A,94974,F
65983,5436,WIAPORE,94362,F
65984,5391,WINANGUN,94564,F
65985,5371,WINATU,94363,F
65986,5461,WINOWANGA,94653,F
65987,5358,WISOLO,94361,F
65988,5353,WOMBO KALONGGO,94352,F
65989,5353,WOMBO MPANAU (PANAU),94352,F
65990,5353,WOMBO,94352,F
65991,5381,WOOMPARIGI,94972,F
65992,5313,WOSU,94976,F
65993,5440,WOWONDULA,94965,F
65994,5306,WUASA,94653,F
65995,5436,WUGAGA,94362,F
65996,5391,YUGUT,94563,F
65997,5467,A BULOSIBATANG,90552,F
65998,5468,ABBANDERANGNGE,90992,F
65999,5469,ABBANUANG,92776,F
66000,5470,ABBANUANGE,90871,F
66001,5471,ABBANUANGE,90952,F
66002,5472,ABBANUANGE,90971,F
66003,5473,ABBATIRENG,90954,F
66004,5474,ABBOKONGENG,91653,F
66005,5475,ABBUMPUNGENG,92772,F
66006,5476,ABBUMPUNGENG,92776,F
66007,5477,ADATONGENG,90516,F
66008,5478,AENG BATU-BATU,92255,F
66009,5478,AENG TOWA,92255,F
66010,5479,AJAKKANG,90752,F
66011,5480,AJALLASSE,92754,F
66012,5481,AJANG LALENG,92755,F
66013,5482,AJANG PULU,92781,F
66014,5475,AJANGPULU,92772,F
66015,5483,AJJALIRENG,92752,F
66016,5484,AJUBISSUE,91683,F
66017,5485,AJURAJA,90981,F
66018,5486,AKA-AKAE,91613,F
66019,5487,AKKAJENG,90982,F
66020,5487,AKKOTENGENG,90982,F
66021,5488,ALAM BUANA,92972,F
66022,5489,ALATENGAE,90561,F
66023,5473,ALAUSALO,90954,F
66024,5490,ALENANGKA,92661,F
66025,5468,ALESILURUNGE,90992,F
66026,5491,ALESIPITTO,90654,F
66027,5487,ALEWADENG,90982,F
66028,5492,ALEWANUAE,92616,F
66029,5493,ALITTA,91271,F
66030,5494,ALLAERE,90553,F
66031,5495,ALLAKUANG,91611,F
66032,5496,ALLAMUNGENG PATUE,92755,F
66033,5497,ALLEPOLEA,90514,F
66034,5498,ALLESALEWOE,91672,F
66035,5477,ALLIRITENGAE,90511,F
66036,5499,ALLU TAROANG,92361,F
66037,5485,ALUPPANG,90981,F
66038,5481,AMALI RIATTANG,92755,F
66039,5500,AMASSANGAN,91922,F
